epoch,lr,train_loss,valid_loss,Dice,Dice_Myo,Dice_LV,Dice_RV,Jaccard,Jaccard_Myo,Jaccard_LV,Jaccard_RV
34,0.0003,0.2803698652423918,0.24365584361553191,0.7044271013901219,0.7101372255920282,0.8312210976023895,0.5719229809759477,0.6084136107884094,0.5940705267079661,0.7496719203618847,0.4814983852953773
35,0.0003,0.26261453051120043,0.26005336761474607,0.6636670769836002,0.6709532431620194,0.7774448868621568,0.5426031009266241,0.5742464078194999,0.5575115660463582,0.6994990835761734,0.4657285738359681
36,0.0003,0.2733345874585211,0.24573242974281312,0.6938850567501516,0.7229392473852594,0.7979983686404098,0.5607175542247855,0.6003110655194765,0.6071762573879667,0.7187864009444138,0.4749705382260493
37,0.0003,0.2645772253163159,0.3001995897293091,0.6441041161301241,0.643625450519902,0.7473510681447287,0.5413358297257412,0.5646413270681577,0.5434072378780476,0.6883870700123897,0.46212967331403554
38,0.0003,0.2814376871101558,0.25607993590831757,0.6790748099921933,0.6745258929468377,0.8004350465231895,0.5622634905065527,0.5883291055083394,0.5587808754757876,0.7203956198425226,0.48581082120670777
39,0.0003,0.2782308040186763,0.24302209150791168,0.6889838117412167,0.6932536933768583,0.8010461774518348,0.5726515643949571,0.6027680372473947,0.5844548523607549,0.7313019351437438,0.4925473242376853
40,0.0003,0.2511592744849622,0.2604497106075287,0.6907837915625334,0.7230503134940168,0.7951090253294201,0.5541920358641632,0.6047114561401438,0.6110950928986286,0.7238248618872505,0.47921441363455247
41,0.0003,0.25702144345268607,0.27322355103492735,0.6489695026246863,0.6446373759189725,0.7516157056532594,0.5506554263018273,0.5534608732226151,0.527565754239515,0.6668261098474544,0.4659907555808758
42,0.0003,0.26715322956442833,0.25538616490364074,0.6735393762899542,0.6629742047421329,0.797627080223426,0.5600168439043038,0.5819603016405188,0.5494427534699617,0.7265937232431479,0.4698444282084469
43,0.0003,0.26752304332330823,0.27677144038677215,0.6602749617065199,0.6551308595260533,0.7730409543831819,0.5526530712103243,0.5736543462225185,0.5468207171611146,0.7049040206939465,0.46923830081249457
44,0.0003,0.2790865171700716,0.25484529209136964,0.6818931145209737,0.6879854138670765,0.8169880992046441,0.5407058304912006,0.5928873670236384,0.5747174575081012,0.7390169612762727,0.4649276822865412
45,0.0003,0.2672406109049916,0.28723071730136873,0.6422211322563359,0.6525409264186005,0.7333544813693916,0.5407679889810157,0.5546291182704585,0.542170896221572,0.6596706823795789,0.46204577621022447
46,0.0003,0.2681139884516597,0.2474127061367035,0.6797727283932417,0.6841431897062298,0.808847796006267,0.5463271994672284,0.5929948166733289,0.573757127541527,0.7391934590381797,0.4660338634402801
47,0.0003,0.364422716666013,0.5264614149332046,0.31275125003148974,0.2805730917909677,0.4194700405263047,0.23821061777719674,0.21970249672981326,0.1819062473521163,0.3111185547575604,0.16608268807976315
48,0.0003,0.35152705665677786,0.36660952138900754,0.5122790964922561,0.5215873023398029,0.6252770961303058,0.38997289100665955,0.4285576367726227,0.41522064951035553,0.5507358228796315,0.319716437927881
49,0.0003,0.3123178198002279,0.3489657555818558,0.5405656540946172,0.5353456979967733,0.6240641215157934,0.4622871427712849,0.45372817758759804,0.4254811166222967,0.5518887022843328,0.38381471385616456
50,0.0003,0.3337217657826841,0.39430117869377135,0.4737896160264616,0.44399631810329576,0.5625445224130785,0.4148280075630105,0.38134029312721013,0.3387661277588924,0.48024537787880617,0.32500937374393196
51,0.0003,0.3046376653946936,0.25716712164878847,0.6626245343816536,0.6609808012582626,0.7813290731079429,0.545563728778755,0.564746200622293,0.5402885666570081,0.691961081583673,0.46198895362619796
52,0.0003,0.27187751326709986,0.28347472941875457,0.6156578134770618,0.5948256958108439,0.7246912892004997,0.5274564554198419,0.5238669924176217,0.4794127814335248,0.645139287379655,0.44704890843968514
53,0.0003,0.3619902227073908,0.35405053627490995,0.5350750698254229,0.5035534323240857,0.6996825453884683,0.40198923176371454,0.42779406135591547,0.3745708644965654,0.5988595798821593,0.30995173968902157
54,0.0003,0.393523549195379,0.6125874724388123,0.19598502718619956,0.12272831390204222,0.22910594689951644,0.23612082075704002,0.1312465431228029,0.07327583695923608,0.16150487675823055,0.15895891565094208
55,0.0003,0.5368093904107809,0.4370553991794586,0.40582813103154863,0.25331414206635894,0.5910629887626986,0.3731072622655883,0.3200933926989077,0.17383955842936924,0.5014787501478623,0.28496186951949154
56,0.0003,0.46290947403758764,0.43423155200481417,0.4207591181361762,0.37890720482848383,0.558000828272795,0.3253693213072499,0.33050955714717256,0.2779621203385875,0.4869028282285269,0.22666372287440328
57,0.0003,0.3629301735199988,0.351163094997406,0.5250490732772582,0.4798244023826247,0.628740738346292,0.4665820791028584,0.42980597913215957,0.37070508157980864,0.5465818089666055,0.37213104685006465
58,0.0003,0.34784432081505656,0.36203106904029847,0.47315091221032596,0.4680897383672604,0.608779410300871,0.34258358796284655,0.3807934992262274,0.3536603087188088,0.5268766454667596,0.2618435434931138
59,0.0003,0.3503098199144006,0.33291917824745176,0.5252427551789994,0.488034679775799,0.6920291406668833,0.3956644450943159,0.4117160460525464,0.35100515758701334,0.5715489083936865,0.31259407217693924
60,0.0003,0.36256568832322955,0.571793130159378,0.2221896725047984,0.25157217332184395,0.26560091861662427,0.14939592557592696,0.14363077316409734,0.15917865951673266,0.17550878439241382,0.0962048755831455
61,0.0003,0.5480958428233862,0.5295239588022232,0.2990440332791327,0.2841850191570325,0.47140755404561757,0.14153952663474811,0.21970496625452954,0.1929645435627871,0.38067408989249846,0.0854762653083031
62,0.0003,0.4573507444001734,0.5183213737010955,0.21720274572724074,0.2633608955322554,0.3882473416494669,0.0,0.17951766298279,0.19970439381119873,0.3388485951371713,0.0
63,0.0003,0.42457691114395857,0.4451177508831024,0.32397754650663224,0.409619653574948,0.5623129859449487,0.0,0.26636766632863385,0.31114908140675646,0.487953917579145,0.0
64,0.0003,0.38787939958274364,0.36338709795475005,0.4473757863671148,0.5812402091039351,0.760887149997409,0.0,0.3740426671208085,0.45048851070403,0.6716394906583956,0.0
65,0.0003,0.373940572142601,0.41387787330150605,0.37110044630930267,0.5003128503085364,0.6129884886193716,0.0,0.3169952748543123,0.39672801909120736,0.5542578054717295,0.0
66,0.0003,0.40288649033755064,0.39283907699584963,0.4094036892614792,0.5338582405144595,0.6943528272699779,0.0,0.32907004591691286,0.39726335339748325,0.5899467843532552,0.0
67,0.0003,0.3660182124003768,0.5560845897197724,0.16331178473816993,0.21888332181296904,0.27105203240154074,0.0,0.11557388887277925,0.1435599940351872,0.20316167258315054,0.0
68,0.0003,0.3921879790723324,0.36949613094329836,0.4341714493053697,0.5796784817562802,0.722835866159829,0.0,0.36472672289923064,0.45543251253027617,0.6387476561674159,0.0
69,0.0003,0.38054199889302254,0.40616805720329285,0.38387880960509274,0.5105375639684113,0.641098864846867,0.0,0.31985584466231765,0.4024177133438807,0.5571498206430723,0.0
70,0.0003,0.3629839513450861,0.3420297679901123,0.47116561866120144,0.6437320787130031,0.7697647772706013,0.0,0.4009218172641848,0.519195976715373,0.6835694750771814,0.0
71,0.0003,0.3869793536141515,0.4178321211338043,0.36040415207442966,0.45630112251959776,0.6249113337036912,0.0,0.29709166563162354,0.3518848282043313,0.5393901686905392,0.0
72,0.0003,0.36374720837920904,0.3674942082166672,0.4329110043700051,0.5839474402093967,0.7147855729006187,0.0,0.368306887334011,0.4686556879498943,0.6362649740521389,0.0
73,0.0003,0.3533981014043093,0.33976837944984434,0.47412323617754054,0.6483046217976477,0.774065086734974,0.0,0.40129598126251204,0.5230007047838836,0.6808872390036524,0.0
74,0.0003,0.34680003207176924,0.3462060749530792,0.46570262662206563,0.6269377818612412,0.7701700980049558,0.0,0.39992293450582067,0.5088604264381479,0.6909083770793143,0.0
75,0.0003,0.3587296539917588,0.3791798870563507,0.4188396018773015,0.5689476577322938,0.6875711478996107,0.0,0.3556640884085876,0.46122862939830034,0.6057636358274625,0.0
76,0.0003,0.3774465508759022,0.3565519243478775,0.4516979276610731,0.6219995729823881,0.7330942100008312,0.0,0.3768459295524953,0.4958134135015215,0.6347243751559642,0.0
77,0.0003,0.34543679654598236,0.3182632441520691,0.49998691028855635,0.6824240323140778,0.8175366985515913,0.0,0.43383601441405345,0.5639627180042027,0.7375453252379577,0.0
78,0.0003,0.3302882006391883,0.33790547132492066,0.47317507107937634,0.6370330511391091,0.78249216209902,0.0,0.40093804911728087,0.51538864030215,0.6874255070496925,0.0
79,0.0003,0.36666544061154127,0.3835242372751236,0.4168557537812818,0.5352710853800122,0.7152961759638332,0.0,0.34446358027007856,0.4093385739390276,0.6240521668712079,0.0
80,0.0003,0.36860652454197407,0.344522588968277,0.46837927318004713,0.6464495690508709,0.7586882504892706,0.0,0.4014704261995061,0.5289673059230592,0.6754439726754593,0.0
81,0.0003,0.36881631426513195,0.5109683651924133,0.22028422816816362,0.33428811622469445,0.32656456827979635,0.0,0.17407438499253694,0.2513482715991266,0.27087488337848425,0.0
82,0.0003,0.371917842887342,0.35470079982280733,0.4578996055739914,0.6118186316320781,0.7618801850898961,0.0,0.38878880351591044,0.4901015770131804,0.6762648335345509,0.0
83,0.0003,0.3695354387164116,0.3964866979122162,0.3978672634554375,0.5338702454532217,0.6597315449130909,0.0,0.3274327372697107,0.41251432640881625,0.569783885400316,0.0
84,0.0003,0.35814768075942993,0.3502399529218674,0.4597796482918903,0.6191329360711758,0.760206008804495,0.0,0.3845224812435201,0.4852953929124551,0.6682720508181051,0.0
85,0.0003,0.38819545321166515,0.3491039023399353,0.46089885018503596,0.6256483847091876,0.7570481658459204,0.0,0.38599794056808534,0.4965204892041587,0.6614733325000972,0.0
86,0.0003,0.36179705522954464,0.33795533537864686,0.4778111934024865,0.6446463587839155,0.7887872214235441,0.0,0.40687632394395773,0.5207430162853467,0.6998859555465267,0.0
87,0.0003,0.34573008213192225,0.4795943088531494,0.2697465278628443,0.3578089320387195,0.4514306515498133,0.0,0.23099670506390524,0.28443093843765965,0.408559176754056,0.0
88,0.0003,0.41367050632834435,0.3710242943763733,0.43617625037547864,0.5759229693611999,0.7326057817652359,0.0,0.35609718204919166,0.44365790487334456,0.6246336412742306,0.0
89,0.0003,0.36303821951150894,0.3224147191047668,0.49473131207293825,0.6853095817673963,0.7988843544514184,0.0,0.42562758385844957,0.561987042426819,0.7148957091485297,0.0
90,0.0003,0.4582755099982023,0.47516029512882235,0.29335381445853875,0.3662106482994751,0.5138507950761412,0.0,0.22835964277230789,0.2619370409704914,0.4231418873464322,0.0
91,0.0003,0.41206893138587475,0.3791274039745331,0.42152086205781253,0.558454525541541,0.7061080606318965,0.0,0.342337553919786,0.4277272843604483,0.5992853773989096,0.0
92,0.0003,0.3657130850479007,0.34611502742767336,0.46791366011128116,0.6505268407388454,0.7532141395949982,0.0,0.3920450501333663,0.5246661547715188,0.6514689956285801,0.0
93,0.0003,0.36282358691096306,0.43971550130844117,0.32862031829494387,0.4457645410881988,0.5400964137966328,0.0,0.25645000854749705,0.3241827381605823,0.4451672874819088,0.0
94,0.0003,0.4274352518841624,0.4529854308366775,0.31954497028496615,0.4228145349222098,0.5358203759326886,0.0,0.2579400817327131,0.3260135877765567,0.4478066574215826,0.0
95,0.0003,0.3965059146285057,0.35385192823410033,0.4587846941665772,0.6418431049779116,0.7345109775218198,0.0,0.39004886139298794,0.5218956840910566,0.6482509000879071,0.0
96,0.0003,0.3637989815324545,0.3243217114210129,0.49638175933645884,0.6820644825752773,0.8070807954340994,0.0,0.4296555493639267,0.5616789727773078,0.7272876753144724,0.0
97,0.0003,0.34684666339308023,0.358422523021698,0.4498120072614473,0.6052650029122425,0.7441710188720995,0.0,0.3821328386558558,0.48226623299694654,0.6641322829706209,0.0
98,0.0003,0.4361282102763653,0.550248349070549,0.19674952693561573,0.24718080040251442,0.3430677804043328,0.0,0.1427921675770473,0.166819870595613,0.2615566321355289,0.0
99,0.0003,0.4255194552242756,0.419580726981163,0.368847201875565,0.4840755819285354,0.6224660236981595,0.0,0.30077876036227746,0.37021677511064943,0.532119505976183,0.0
100,0.0003,0.3741789562627673,0.39572806692123413,0.40032431029359433,0.538944572312806,0.662028358567977,0.0,0.33267256144655283,0.4253798029776374,0.5726378813620211,0.0
