epoch,lr,train_loss,valid_loss,Dice,Dice_Myo,Dice_LV,Dice_RV,Jaccard,Jaccard_Myo,Jaccard_LV,Jaccard_RV
35,0.0003,0.0757387208914946,0.0973387719700113,0.6726075586472628,0.6427841153075496,0.7648410499299892,0.6101975107042497,0.5875769562534575,0.5249578189225463,0.7111920401744878,0.5265810096633383
36,0.0003,0.06879440452607852,0.07913856332749128,0.7357615189007444,0.7326342338300182,0.82750915702925,0.6471411658429653,0.6465091724000555,0.611710781263996,0.7633825350146454,0.564434200921525
37,0.0003,0.06225545402793657,0.07809738225117326,0.7147723312987013,0.7163276385646387,0.8084027914555928,0.6195865638758729,0.6306895473691788,0.6034265084985306,0.7420602139157308,0.5465819196932751
38,0.0003,0.07061139177826661,0.10131910920888186,0.659539059790326,0.6100195674847936,0.7676522587322141,0.6009453531539702,0.5693153779221798,0.5001364755702961,0.7011836301031403,0.5066260280931029
39,0.0003,0.07188382747745703,0.08487972677126526,0.7210857200774695,0.7158917477408965,0.8088028533674961,0.6385625591240158,0.6342272417071189,0.6038458697172585,0.7364939524108458,0.5623419029932523
40,0.0003,0.06579312631889941,0.08242389760911464,0.7171838761510704,0.7233981868048369,0.8370849383738975,0.5910685032744767,0.629802298551888,0.6108286400272309,0.764030035206395,0.5145482204220377
41,0.0003,0.06878355373111036,0.07817665636353195,0.7205412388839255,0.7196522414680879,0.8278523323690934,0.6141191428145956,0.6267048470611848,0.6052771447875736,0.7455392742084348,0.5292981221875461
42,0.0003,0.06394722909917908,0.07477611635625363,0.7332778663930184,0.7156064883218717,0.8093493150065211,0.6748777958506623,0.6449483906320674,0.6063421585623684,0.7387129971565423,0.5897900161772919
43,0.0003,0.06935296071663735,0.07000065861269832,0.7450324561733584,0.7426214779310361,0.8423417562747355,0.6501341343143037,0.6610807218854462,0.6327903290409392,0.7790656389797944,0.571386197635605
44,0.0003,0.06461596199207836,0.07121790019236506,0.7437206714973564,0.7622998631789376,0.853769612774994,0.6150925385381378,0.6580617650568015,0.6552504735884818,0.7894793245495507,0.5294554970323718
45,0.0003,0.05941616672845114,0.07141126981936395,0.748466181634953,0.7333868325130724,0.8467198780903539,0.6652918343014331,0.6487511647422913,0.6112032917712182,0.7565438574307995,0.578506345024856
46,0.0003,0.06582158064794918,0.07802216429077088,0.7299526719685531,0.7156125762700284,0.8200303897530823,0.6542150498825483,0.6356701230492159,0.6017315616319451,0.7382976095949214,0.5669811979207813
47,0.0003,0.06736085883208684,0.07121634482592344,0.7405345419970049,0.7599615552325699,0.8458595210560947,0.61578254970235,0.6588541748033384,0.6493602257231629,0.7836784037433698,0.5435238949434825
48,0.0003,0.06673272010234613,0.1426956430771388,0.6589602045959791,0.6599569454282881,0.7630370159739506,0.5538866523856988,0.5820623378902343,0.5580193119538642,0.7002154023422063,0.4879522993746324
49,0.0003,0.06256283169227933,0.10108735803235322,0.6973553855849192,0.7179223040227111,0.7721936353358058,0.601950217396241,0.608921517703452,0.6053760452914903,0.7040076278377173,0.5173808799811487
50,0.0003,0.06174627280542775,0.0724850603127852,0.7383562093279497,0.7484498217246875,0.8432753060135101,0.6233435002456512,0.6521849230847235,0.6414200374508513,0.7792466518453354,0.5358880799579842
51,0.0003,0.06556651108558216,0.08021417521592229,0.7473476806282577,0.7508067856559114,0.8460569074869505,0.6451793487419113,0.6601651514844452,0.641121241411857,0.7785653310262064,0.5608088820152725
52,0.0003,0.058233586154759875,0.06673893027100712,0.7665403743273549,0.7545581726999094,0.8742328506105097,0.6708300996716454,0.6829439279128836,0.6463243714367769,0.8123234708439581,0.5901839414579159
53,0.0003,0.0644940941461495,0.07411281026527286,0.7254056390927347,0.7191237315748099,0.847945329227002,0.6091478564763922,0.6412004848801005,0.6092338354135445,0.7835321881733632,0.5308354310533937
54,0.0003,0.07471151780041438,0.0780088224094361,0.7299366080288014,0.7445323150319174,0.8498163579831325,0.5954611510713542,0.644097189737979,0.6346989761152273,0.7842378730610661,0.5133547200376438
55,0.0003,0.057632275812682654,0.0612666889494285,0.7787602841320922,0.7844434641884475,0.87465809729507,0.6771792909127592,0.695853994691099,0.6774758674236152,0.8103209905114416,0.5997651261382403
56,0.0003,0.056661457887717655,0.08846204592008143,0.7364245224106635,0.7355433102088371,0.8254572950637513,0.6482729619594018,0.6506385455961401,0.6233336676503535,0.7637609847545275,0.5648209843835393
57,0.0003,0.05217826138767931,0.07530938862077892,0.7518704942419383,0.7210830652824902,0.8628511153381427,0.6716773021051821,0.6636149425497946,0.6130719234280768,0.7954327377325396,0.5823401664887674
58,0.0003,0.056833660850922264,0.07861536484956741,0.7231423550162311,0.7188045423435612,0.8481972599675233,0.6024252627376088,0.639378800377031,0.6095337216103964,0.7833655283766605,0.5252371511440361
59,0.0003,0.053468404426461176,0.05760038010869175,0.7876616840669445,0.7783796474137727,0.8815391904301652,0.7030662143568954,0.7055360653873818,0.6754747796797211,0.8211495322958654,0.6199838841865589
60,0.0003,0.0530627550232032,0.06671262531541287,0.7512598514133257,0.747291856347827,0.8596571604308151,0.6468305374613349,0.671795820345188,0.6474607845002748,0.7961527774593106,0.5717738990759786
61,0.0003,0.05450447270321467,0.06950331852585077,0.7488855220697594,0.7484862358377344,0.8520732165087542,0.6460971138627895,0.6647538566336563,0.6405470604229094,0.7904547707610021,0.5632597387170571
62,0.0003,0.05529076815952384,0.05954507304634899,0.7899530747816957,0.776106894000723,0.8992329734959507,0.6945193568484136,0.708980714539032,0.6745984746459806,0.8357660325553722,0.6165776364157434
63,0.0003,0.05235255684053141,0.06427572252973913,0.7492893537852986,0.7566142111225669,0.8526207293810251,0.6386331208523041,0.6653466516755172,0.6487328407742946,0.7813665661321776,0.5659405481200793
64,0.0003,0.05861202349501943,0.07526291944272816,0.725498596352263,0.7148952773734798,0.8143684605741266,0.6472320511091825,0.6472700803398422,0.6188674562695836,0.7508559851227188,0.5720867996272243
65,0.0003,0.05693451664040959,0.08648015128262342,0.7006454110508628,0.7039700524197139,0.8081246905692877,0.5898414901635864,0.6187147018991073,0.5973583336400599,0.7381011777992232,0.5206845942580387
66,0.0003,0.05425748223113635,0.08172963581047953,0.7138893785660506,0.7070594100277029,0.8117075075016349,0.6229012181688143,0.6306024377893925,0.6019478848156743,0.7427266753642505,0.5471327531882526
67,0.0003,0.050820986488981854,0.05838145330548286,0.7895402234423542,0.7704797437418449,0.8859557282617857,0.7121851983234321,0.7041333048118029,0.6602695317913051,0.8243036962793083,0.6278266863647952
68,0.0003,0.048995543005211015,0.14643406601180323,0.6611348203553259,0.6692634978432586,0.7486942930960714,0.5654466701266477,0.5832504904100643,0.5649734942512701,0.6869809659998701,0.49779701097905243
69,0.0003,0.049848768091391,0.061365907900035384,0.7814685091932846,0.7794095404971713,0.8705823911823826,0.6944135959002997,0.6934063720368401,0.6676030831185635,0.7990692525155801,0.6135467804763769
70,0.0003,0.05084714899578738,0.0696840854738839,0.7551493769424814,0.7692802436001503,0.8391409548818796,0.6570269323454142,0.6721004720867283,0.6618330405425824,0.7736846481852335,0.580783727532369
71,0.0003,0.047336640398180675,0.06050814903434366,0.7909320635805335,0.8141763650674143,0.8855916659706835,0.6730281597035028,0.7089849883057898,0.7057342741769529,0.8225738416670012,0.5986468490734158
72,0.0003,0.048123381558864836,0.05909283351432532,0.7894579546050772,0.7904775372930308,0.876464338767716,0.7014319877544846,0.7051683489337138,0.6846768299765703,0.8098625333497818,0.6209656834747894
73,0.0003,0.0482280638128046,0.0957193773780018,0.7197034438465177,0.723613090309885,0.8156605023382278,0.6198367388914405,0.6460941512964365,0.6224417906369479,0.7612504148158512,0.5545902484365107
74,0.0003,0.05167647619687375,0.1035815994925797,0.7092756581494465,0.695709776396484,0.8059114642761519,0.6262057337757037,0.6305982153949342,0.5942321058493736,0.7483197632983443,0.5492427770370848
75,0.0003,0.04914314095817861,0.05881298071704805,0.7821841670477158,0.7566219512437905,0.8702998215380758,0.7196307283612808,0.7011584309081682,0.6569799602943027,0.8105980400363111,0.6358972923938907
76,0.0003,0.049081929648915924,0.14227913373336196,0.6012024434926349,0.5997857578349366,0.6765738359433071,0.527247736699661,0.5246379595893808,0.5007369568790706,0.6151499977195335,0.4580269241695383
77,0.0003,0.053899913080154904,0.0981424355856143,0.7114371819002955,0.6980269075808118,0.7967558603038015,0.6395287778162735,0.6359513682136245,0.5938997726014559,0.7468649010670336,0.567089430972384
78,0.0003,0.061635905374137184,0.06853144517866895,0.753023060995194,0.7791216657311538,0.869621644993958,0.61032587226047,0.6696355883573739,0.670998432603031,0.8102741328191881,0.5276341996499025
79,0.0003,0.05432727326831174,0.06318119998462499,0.7696382094438087,0.7515097997343979,0.8712904293642567,0.6861143992327716,0.6882677452340743,0.6482957042095251,0.8059814963815477,0.6105260351111501
80,0.0003,0.0465680133433096,0.07901050049217884,0.7599126087660372,0.7491981603540814,0.8287226809516695,0.7018169849923607,0.6828667256704687,0.652387911536585,0.773066752789139,0.6231455126856821
81,0.0003,0.04658250998528231,0.05768597573414445,0.7902609637247191,0.7888888516240031,0.8693869653291876,0.7125070742209668,0.7088004594112595,0.6847830221349839,0.8112013598474698,0.6304169962513249
82,0.0003,0.046164474494400476,0.06093531745299697,0.7679110058281169,0.7703437366210456,0.8601021216592308,0.6732871592040741,0.6852848276032808,0.6668520245804793,0.7905711091054602,0.5984313491239027
83,0.0003,0.046864933171679106,0.09242027963185682,0.7276900819195112,0.7190642976042657,0.825822928659987,0.638183019494281,0.6380641674244886,0.604822038986706,0.7493597357508047,0.560010727535955
84,0.0003,0.04590612797746583,0.05643111703917384,0.7847238713733056,0.7905791327742145,0.8954465093512777,0.6681459719944243,0.7093744019066236,0.6940564651876248,0.8392583576347976,0.5948083828974483
85,0.0003,0.05489123831429179,0.06573929207026959,0.7571641937161852,0.7553702948584731,0.858233459948432,0.6578888263416502,0.6768356483259598,0.6539461373375915,0.7957745906882843,0.5807862169520038
86,0.0003,0.0543954542409333,0.05672572828363627,0.7780245284422641,0.7752704354299872,0.8637377188775185,0.6950654310192865,0.6994627923191468,0.6764161653969211,0.8049275431073916,0.6170446684531276
87,0.0003,0.043867832020161646,0.05991330132470466,0.7827535203727255,0.8035192145504779,0.8593904593158587,0.6853508872518402,0.701411948925084,0.7030635710924642,0.8009872045908228,0.6001850710919645
88,0.0003,0.0456629583227729,0.06635099663678556,0.778348670691776,0.8083613571401476,0.8685253081896942,0.6581593467454863,0.6949742850241121,0.7011259796039668,0.8058172660734556,0.5779796093949139
89,0.0003,0.047484397740354616,0.06723451554914936,0.7569445173563724,0.7594399865258119,0.8535773237791598,0.6578162417641458,0.6800314313202653,0.6605435111464901,0.7922084405365134,0.5873423422777925
90,0.0003,0.04733361992689352,0.05342609665170312,0.798225548566288,0.8057570665245626,0.8882074832083079,0.7007120959659936,0.7198411541898447,0.7017013276870339,0.8337644929830491,0.6240576418994516
91,0.0003,0.045596380496308916,0.05883475738216657,0.7913690456375563,0.7910090015799854,0.8839586684521558,0.6991394668805275,0.7128328475959904,0.6864253223704109,0.8264141236745561,0.6256590967430042
92,0.0003,0.054359663189167066,0.06035249920445494,0.7768661253163579,0.7730607855577223,0.8548421115772273,0.7026954788141244,0.6980737920712438,0.6662212192120776,0.803461475379538,0.6245386816221161
93,0.0003,0.05278405567838086,0.06793442266155034,0.768671229943204,0.7678548594597443,0.8742213753849314,0.6639374549849366,0.6878515214274281,0.6604939202998265,0.8119868190649779,0.5910738249174797
94,0.0003,0.05100595114368295,0.06286145859211684,0.758426401203215,0.7654373504182675,0.8609190481550087,0.6489228050363688,0.6756999763470075,0.6661670157205226,0.792630130331754,0.568302782988746
95,0.0003,0.047032254910658274,0.061981818528845906,0.7720860438624793,0.7711717079601826,0.8567118586687591,0.6883745649584959,0.6967304961029281,0.6762430742563689,0.7991886910621403,0.6147597229902755
96,0.0003,0.05014964219714914,0.059996813250239936,0.7817103950630654,0.7769210616087396,0.8877182802038439,0.6804918433766127,0.703397307498208,0.6802835192178617,0.8285094516697589,0.6013989516070032
97,0.0003,0.04398338147808635,0.05638107809238136,0.7823613690746214,0.7799529087236745,0.8793435149307482,0.6877876835694415,0.7042221077599914,0.6815190550215581,0.8220229192672854,0.6091243489911309
98,0.0003,0.045356104830427776,0.08906324410811067,0.7229790414737973,0.7415913262750916,0.8180146508270825,0.6093311473192179,0.6468982142649861,0.6427874789306788,0.7554243427109736,0.5424828211533058
99,0.0003,0.0482432854376615,0.07368148312345148,0.7536371434155263,0.765759358087243,0.8417082519368277,0.6534438202225081,0.6720685513584487,0.659712020378165,0.7766481739126575,0.5798454597845233
100,0.0003,0.049085186025689516,0.0945257983955089,0.7105130414542792,0.7178566240323725,0.8115762685636037,0.6021062317668614,0.6332292189186287,0.6153172288648696,0.7457548110994898,0.5386156167915269
