epoch,lr,train_loss,valid_loss,Dice,Dice_Myo,Dice_LV,Dice_RV,Jaccard,Jaccard_Myo,Jaccard_LV,Jaccard_RV
1,0.001,0.6561300780565019,0.4306151210665703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.001,0.35848053580238703,0.37311346793174743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.001,0.30803722190478494,0.46549457444250586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.001,0.2858539576095248,0.45430026251077654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.001,0.26672005464160253,0.32050714012980464,0.07047430693455099,0.06595408999731572,0.14546883080633724,0.0,0.046952191475154274,0.04036660309291411,0.10048997133254871,0.0
6,0.001,0.26213640849741676,0.43392852949723604,0.03948738434915147,0.08271481898319054,0.035747334064263885,0.0,0.02458889653184305,0.05097711377316197,0.022789575822367177,0.0
7,0.001,0.2545055827451131,0.2693654171526432,0.1118085273351157,0.16645104648229045,0.1689745355230567,0.0,0.07648788535329959,0.1048702962097385,0.12459335985016026,0.0
8,0.001,0.24331639139425187,0.34897739082574847,0.06254791928284358,0.04651235662929555,0.14113140121923515,0.0,0.04202882323782209,0.026900735814750925,0.09918573389871534,0.0
9,0.001,0.24529617693689135,0.3135659135580063,0.09152948388469188,0.19325786007378373,0.08133059158029192,0.0,0.05638274832857104,0.11867289747510004,0.05047534751061308,0.0
10,0.001,0.24064559075567457,0.2539307504892349,0.16204321694519852,0.17149514704657712,0.3146345037890184,0.0,0.11267759979512404,0.10680033873236859,0.2312324606530035,0.0
11,0.001,0.23083623865294078,0.24065887142717837,0.20991077202253938,0.19145512146904173,0.4382771945985764,0.0,0.15034863075517835,0.12135009492793083,0.32969579733760424,0.0
12,0.001,0.21671148093919906,0.3242292966544628,0.1494218820238662,0.18312155775273697,0.26370535302023085,0.0014387352986307742,0.1086241024077692,0.12243286422402898,0.20269934755371485,0.0007400954455637277
13,0.001,0.21821603108020055,0.2385618654191494,0.18553578585699218,0.1650519973066361,0.3864464336837278,0.0051089265806127165,0.14055043758379462,0.1075646617055329,0.31131282119012776,0.0027738298557232316
14,0.001,0.20275754587990896,0.2443285328745842,0.24537823667121472,0.19898155761814554,0.4861373309987297,0.051015821396768954,0.17558311122088496,0.12379554313632778,0.37098904013364936,0.03196475039267767
15,0.001,0.19486993362033178,0.507316964585334,0.09935662412353881,0.08204852606305953,0.1770419988409578,0.03897934746659906,0.07215669878576711,0.05338453231823063,0.1398563985922729,0.023229165446797814
16,0.001,0.18115906535633028,0.27248848271369935,0.26285040922389413,0.3336820652863746,0.4145274101260135,0.04034175225929424,0.19364440823309867,0.23893477616005596,0.318912153506103,0.023086295033136955
17,0.001,0.1875436476298741,0.25092379906773565,0.29923867449319114,0.23282897858210602,0.510853591403933,0.15403345349353423,0.22193365974991222,0.1519422037868733,0.40767954521637273,0.10617923024649063
